Date,Time,Detection Area,Quadrant,Center X,Center Y,Object Area,Closest Point X,Closest Point Y,Distance,Angle from Center,Angle from Closest,New Angle,
22/10/2024,16:08:18,1,LEFT,275,863,1753.5,364,844,343.0014577228499,-165.3727,-70.9595,319.81,
22/10/2024,16:08:18,2,LEFT,55,780,5455.5,104,759,548.2928049865327,-163.0491,-82.0014,630.08,
22/10/2024,16:08:18,2,LEFT,188,744,3726.5,234,724,413.82363393117123,-154.6156,-83.3039,707.01,
22/10/2024,16:08:18,2,LEFT,514,699,1318.0,599,679,56.568542494923804,-115.7631,-83.6423,1539.43,
22/10/2024,16:08:18,2,LEFT,619,673,112.0,634,669,30.4138126514911,-94.0142,-84.7099,4645.54,
22/10/2024,16:08:18,2,LEFT,314,781,6821.0,414,724,240.52026941611388,-151.4266,-81.1193,817.63,
22/10/2024,16:08:18,2,LEFT,434,642,122.0,444,639,195.0,-122.9729,-90.0,1144.05,
22/10/2024,16:08:18,2,RIGHT,682,633,861.5,639,644,5.0,-82.4631,-89.102,3799.29,
22/10/2024,16:08:18,3,LEFT,197,600,290.0,214,613,425.7945513977369,-140.9941,-92.0015,0.0,
22/10/2024,16:08:18,1,LEFT,239,865,813.0,279,859,421.90046219457975,-166.9113,-72.0474,319.43,
22/10/2024,16:08:18,1,LEFT,48,801,1696.0,79,784,578.4678037713076,-165.1229,-80.6328,308.47,
22/10/2024,16:08:18,1,LEFT,45,759,457.5,69,754,581.4851674806504,-161.4783,-82.6292,305.23,
22/10/2024,16:08:18,1,LEFT,48,734,122.0,54,729,591.8825897084657,-159.2424,-84.3145,303.44,
22/10/2024,16:08:18,2,LEFT,266,707,258.0,279,704,365.8209944768069,-146.0625,-84.5318,780.87,
22/10/2024,16:08:18,2,LEFT,424,671,116.0,439,669,202.23748416156684,-126.8379,-86.6918,1100.15,
22/10/2024,16:08:18,2,LEFT,385,674,518.0,404,669,236.90715480964266,-131.8084,-86.9004,984.35,
22/10/2024,16:08:18,2,LEFT,273,761,15334.0,589,684,67.26812023536856,-151.7086,-83.047,778.68,
22/10/2024,16:08:18,3,LEFT,434,642,282.0,449,639,190.0,-122.9729,-90.0,0.0,
22/10/2024,16:08:18,3,LEFT,353,635,655.0,384,644,255.04901489713697,-131.5232,-89.5009,0.0,
22/10/2024,16:08:18,3,RIGHT,684,633,916.5,644,639,5.0,-82.1169,-90.0,0.0,
22/10/2024,16:08:18,3,RIGHT,1017,539,3890.0,759,583,132.4235628579748,-47.9449,-105.717,0.0,
22/10/2024,16:08:18,3,RIGHT,664,517,2067.5,659,538,102.96115772464877,-86.7554,-108.6646,0.0,
22/10/2024,16:08:19,1,LEFT,302,921,136.0,319,919,425.20583250938597,-173.7345,-66.3377,327.45,
22/10/2024,16:08:19,1,LEFT,61,795,620.0,74,779,582.0867632922088,-164.2512,-81.0007,308.45,
22/10/2024,16:08:19,1,LEFT,205,815,11200.0,324,814,360.347054934545,-161.7633,-74.5692,313.75,
22/10/2024,16:08:19,2,LEFT,428,674,629.0,454,669,187.41664813991312,-126.6108,-86.5936,1112.85,
22/10/2024,16:08:19,2,LEFT,372,670,664.5,389,669,251.79356624028344,-132.8331,-86.9819,954.37,
22/10/2024,16:08:19,2,RIGHT,428,712,6852.0,644,639,5.0,-130.6205,-90.0,551.71,
22/10/2024,16:08:19,3,LEFT,579,547,307.0,594,553,97.06183596038146,-98.3057,-103.2931,0.0,
22/10/2024,16:08:19,1,LEFT,331,855,434.0,354,844,351.0697936308392,-161.5093,-71.2526,319.01,
22/10/2024,16:08:19,1,LEFT,7,828,118.0,14,819,650.403720776565,-168.3766,-79.2045,308.92,
22/10/2024,16:08:19,1,LEFT,46,806,694.5,69,799,592.0304046246274,-165.6233,-79.7973,308.78,
22/10/2024,16:08:19,1,LEFT,236,846,6436.0,364,754,298.0771712157776,-164.4686,-79.0429,317.37,
22/10/2024,16:08:19,1,LEFT,164,748,256.5,179,744,471.8315377335432,-156.1495,-82.3235,307.0,
22/10/2024,16:08:19,1,LEFT,158,784,2186.5,194,764,462.22288995678264,-160.1126,-80.708,310.07,
22/10/2024,16:08:19,2,LEFT,421,722,2734.5,589,709,86.02325267042627,-132.7296,-79.2585,1051.97,
22/10/2024,16:08:19,2,LEFT,615,688,154.0,619,674,40.311288741492746,-95.0796,-84.1054,3435.53,
22/10/2024,16:08:19,2,LEFT,427,679,276.5,444,674,198.11612756158948,-127.2296,-86.1045,1106.52,
22/10/2024,16:08:19,2,RIGHT,659,648,556.0,644,644,7.0710678118654755,-86.3086,-89.0877,7686.28,
22/10/2024,16:08:19,2,LEFT,316,654,156.5,319,639,320.0,-136.7357,-90.0,850.03,
22/10/2024,16:08:19,3,LEFT,185,634,745.5,224,633,415.04337122763445,-144.4862,-90.4683,0.0,
22/10/2024,16:08:19,2,RIGHT,741,584,97.0,739,593,110.07270324653611,-74.7449,-101.8623,1323.3,
22/10/2024,16:08:19,2,RIGHT,723,606,315.5,709,633,70.25667228100119,-76.5782,-91.3804,1744.12,
22/10/2024,16:08:19,2,RIGHT,833,573,1081.0,759,593,128.51459061133875,-63.2566,-103.0156,688.24,
22/10/2024,16:08:19,3,LEFT,572,553,211.5,589,558,95.1892851112981,-99.3935,-102.3808,0.0,
22/10/2024,16:08:21,1,LEFT,228,921,217.0,254,919,476.0514678057405,-174.8559,-68.3109,325.05,
22/10/2024,16:08:21,1,LEFT,30,858,368.0,39,849,635.6886030125128,-170.675,-77.1284,311.97,
22/10/2024,16:08:21,1,LEFT,256,878,4250.0,354,859,360.0347205478938,-168.2018,-69.9864,321.2,
22/10/2024,16:08:21,1,LEFT,21,823,167.5,29,819,636.0031446463138,-167.6775,-79.0344,309.11,
22/10/2024,16:08:21,1,LEFT,8,799,97.0,19,799,640.3124237432849,-165.857,-80.33,306.92,
22/10/2024,16:08:21,1,LEFT,132,824,3686.0,174,789,488.5949242470699,-165.1953,-79.1687,312.92,
22/10/2024,16:08:21,1,LEFT,458,731,1832.5,589,714,90.13878188659973,-128.5673,-78.511,296.42,
22/10/2024,16:08:21,2,LEFT,316,761,2063.5,339,749,319.53090617340916,-148.6207,-79.9234,828.05,
22/10/2024,16:08:21,2,LEFT,610,692,253.5,624,684,47.43416490252569,-96.222,-82.3267,3130.47,
22/10/2024,16:08:21,3,LEFT,156,629,710.0,194,633,445.0404475999906,-145.7389,-90.45,0.0,
22/10/2024,16:08:21,2,RIGHT,688,645,1139.0,644,654,15.811388300841896,-81.1026,-87.265,3321.99,
22/10/2024,16:08:21,3,LEFT,478,560,793.0,514,563,146.2908062729849,-112.0244,-99.7133,0.0,
22/10/2024,16:08:21,3,LEFT,650,553,920.0,625,563,77.27871634544663,-88.4442,-102.8563,0.0,
22/10/2024,16:08:21,3,LEFT,579,557,438.0,599,563,85.88364221433555,-98.5098,-101.953,0.0,
22/10/2024,16:08:21,3,RIGHT,1010,554,3608.0,759,598,126.81088281373961,-47.4382,-101.6418,0.0,
22/10/2024,16:08:21,3,LEFT,206,556,2912.0,314,618,325.6777548436491,-137.1262,-91.8677,0.0,
22/10/2024,16:08:21,3,LEFT,638,504,515.5,625,513,126.77539193392383,-90.1262,-110.7256,0.0,
22/10/2024,16:08:21,1,LEFT,203,843,101.5,209,839,474.23622805517505,-165.2241,-75.0495,316.43,
22/10/2024,16:08:21,1,LEFT,226,899,5448.5,344,859,368.00135869314397,-171.8699,-70.2871,322.68,
22/10/2024,16:08:21,1,LEFT,122,807,4033.0,154,784,506.2114182829147,-163.7185,-79.7767,311.21,
22/10/2024,16:08:21,1,LEFT,455,733,1852.0,584,719,97.082439194738,-129.2755,-77.9262,296.92,
22/10/2024,16:08:21,1,LEFT,332,780,2590.0,369,769,299.66648127543397,-149.8946,-77.5536,309.69,
22/10/2024,16:08:21,2,LEFT,343,714,493.5,354,704,292.31831964486935,-140.5004,-83.8577,885.22,
22/10/2024,16:08:21,2,LEFT,604,693,213.0,614,684,51.478150704935004,-97.5238,-82.5472,2957.22,
22/10/2024,16:08:21,2,LEFT,407,681,136.0,424,679,218.68927728629038,-129.9477,-85.7162,1041.34,
22/10/2024,16:08:21,2,LEFT,326,682,186.5,344,679,297.6995129320839,-138.5945,-86.2726,864.39,
22/10/2024,16:08:21,3,LEFT,136,634,696.0,174,633,465.0387080663286,-147.213,-90.4385,0.0,
22/10/2024,16:08:21,2,RIGHT,668,648,1113.0,639,649,10.0,-84.6556,-88.2045,5504.35,
22/10/2024,16:08:21,3,RIGHT,837,583,1429.0,749,593,119.23086848631104,-62.1659,-102.4126,0.0,
22/10/2024,16:08:21,3,LEFT,579,558,302.0,594,563,88.32326986700618,-98.5308,-101.7934,0.0,
22/10/2024,16:08:21,3,RIGHT,1094,540,2666.0,914,563,285.30860484745284,-42.5731,-149.9314,0.0,
22/10/2024,16:08:21,3,LEFT,649,548,1458.5,620,563,78.33900688673555,-88.6028,-102.6723,0.0,
22/10/2024,16:08:21,3,LEFT,650,503,1151.5,620,513,127.4244874425634,-88.6151,-110.4445,0.0,
22/10/2024,16:08:22,1,LEFT,194,914,2797.0,259,884,452.133829745132,-174.3532,-70.6844,323.07,
22/10/2024,16:08:22,1,LEFT,85,866,117.5,94,859,587.7286788986904,-170.5712,-75.7144,314.76,
22/10/2024,16:08:22,1,LEFT,285,858,1025.0,339,859,372.0215047547655,-164.2258,-70.4342,319.33,
22/10/2024,16:08:22,1,LEFT,108,807,2087.5,164,789,498.1214711292819,-164.1259,-79.3019,310.82,
22/10/2024,16:08:22,1,LEFT,443,734,2506.5,579,714,96.04686356149273,-131.1859,-78.8064,298.16,
22/10/2024,16:08:22,2,LEFT,338,718,308.0,349,714,299.5413160150032,-141.4332,-82.9792,875.56,
22/10/2024,16:08:22,2,LEFT,389,708,171.0,399,704,248.64633518312712,-135.0,-83.3675,979.9,
22/10/2024,16:08:22,2,LEFT,607,693,249.0,614,679,47.16990566028302,-96.8854,-83.3675,3024.08,
22/10/2024,16:08:22,2,LEFT,319,766,2577.5,384,769,286.2254356272342,-149.0362,-77.2389,829.91,
22/10/2024,16:08:22,3,LEFT,310,662,97.0,319,664,320.97507691408066,-138.0224,-87.7595,0.0,
22/10/2024,16:08:22,3,LEFT,114,643,133.0,129,639,510.0,-149.0362,-90.0,0.0,
22/10/2024,16:08:22,2,RIGHT,648,656,810.0,644,649,11.180339887498949,-88.293,-88.1759,8786.44,
22/10/2024,16:08:22,3,RIGHT,825,583,1360.0,734,598,103.46980235798269,-63.6186,-100.3724,0.0,
22/10/2024,16:08:22,3,LEFT,576,555,558.5,604,558,88.23831367382311,-98.885,-102.8882,0.0,
22/10/2024,16:08:22,3,LEFT,570,533,101.5,579,538,117.47765745025733,-99.2217,-104.922,0.0,
22/10/2024,16:08:22,3,RIGHT,1086,538,2664.0,914,558,286.6810073932349,-43.2163,-151.4888,0.0,
22/10/2024,16:08:22,3,LEFT,18,497,97.0,24,498,630.9564168783768,-143.4116,-98.5848,0.0,
22/10/2024,16:08:22,3,LEFT,642,522,2501.0,635,563,76.10519036176179,-89.6058,-103.2405,0.0,
22/10/2024,16:08:23,1,LEFT,191,914,2246.5,249,884,460.5702986515739,-174.3907,-70.937,322.95,
22/10/2024,16:08:23,1,LEFT,264,857,921.5,289,859,413.40053217188773,-164.926,-71.7966,318.98,
22/10/2024,16:08:23,1,LEFT,90,810,1175.0,119,799,544.0588203494177,-164.9128,-79.2032,310.52,
22/10/2024,16:08:23,2,LEFT,391,749,4928.0,609,684,54.08326913195984,-139.8778,-82.6528,955.48,
22/10/2024,16:08:23,3,LEFT,125,631,518.5,164,633,475.0378932253721,-147.536,-90.433,0.0,
22/10/2024,16:08:23,2,LEFT,657,647,1046.5,625,649,17.204650534085253,-86.6875,-88.2799,9021.0,
22/10/2024,16:08:23,3,RIGHT,815,584,1119.5,734,598,103.46980235798269,-64.7989,-100.3724,0.0,
22/10/2024,16:08:23,3,RIGHT,1071,537,3040.5,894,558,267.5556016980396,-44.2612,-141.6869,0.0,
22/10/2024,16:08:23,3,LEFT,380,573,1677.5,399,593,244.36857408431223,-123.9298,-94.7043,0.0,
22/10/2024,16:08:23,3,LEFT,635,523,2500.0,638,563,76.00657866263946,-90.5268,-103.3602,0.0,
22/10/2024,16:08:23,3,LEFT,169,552,3240.5,284,603,356.8206832570108,-139.1786,-93.0574,0.0,
22/10/2024,16:08:23,3,LEFT,571,491,171.5,579,498,153.2351134694656,-98.2846,-110.4068,0.0,
22/10/2024,16:08:23,3,LEFT,12,495,92.0,19,508,633.6884092359588,-143.5565,-97.9421,0.0,
22/10/2024,16:08:23,1,LEFT,243,886,2103.0,309,859,396.6106403010388,-169.6952,-71.2742,321.78,
22/10/2024,16:08:23,1,LEFT,99,838,171.0,109,834,564.7344508704954,-167.4712,-77.0645,313.05,
22/10/2024,16:08:23,1,LEFT,47,837,97.5,54,834,616.644143732834,-168.4483,-77.8274,311.11,
22/10/2024,16:08:23,1,LEFT,92,805,939.5,119,799,544.0588203494177,-164.3733,-79.2032,310.19,
22/10/2024,16:08:23,2,LEFT,387,682,338.0,409,679,233.45235059857504,-132.3974,-85.8328,986.93,
22/10/2024,16:08:23,2,LEFT,268,679,590.0,299,689,343.6568055487917,-143.056,-85.6611,785.18,
22/10/2024,16:08:23,3,LEFT,93,646,350.0,134,638,505.0009900980393,-150.2551,-90.0695,0.0,
22/10/2024,16:08:23,2,LEFT,451,720,5141.5,630,658,21.02379604162864,-128.3058,-86.6847,1150.68,
22/10/2024,16:08:23,2,RIGHT,811,582,1216.0,729,598,98.89893831583835,-65.4184,-100.1506,796.24,
22/10/2024,16:08:23,3,LEFT,342,556,217.0,354,558,296.2870230030333,-126.4572,-97.6381,0.0,
22/10/2024,16:08:24,1,LEFT,272,921,96.0,284,919,452.133829745132,-174.243,-67.4405,326.56,
22/10/2024,16:08:24,1,LEFT,183,917,651.0,214,904,500.8492787256462,-174.8622,-70.395,322.92,
22/10/2024,16:08:24,1,LEFT,214,892,101.5,219,884,486.2355396307432,-171.1728,-71.6581,321.59,
22/10/2024,16:08:24,1,LEFT,233,865,448.0,249,859,447.7722635447622,-167.0982,-72.7611,319.31,
22/10/2024,16:08:24,1,LEFT,64,812,2542.0,114,789,546.0082416960389,-165.7529,-79.9223,309.84,
22/10/2024,16:08:24,2,LEFT,340,743,3890.0,559,714,109.65856099730654,-144.2815,-79.3543,868.99,
22/10/2024,16:08:24,2,LEFT,375,683,326.5,394,679,248.2438317461282,-133.8309,-85.9433,958.13,
22/10/2024,16:08:24,2,RIGHT,607,669,2199.0,639,649,10.0,-96.3184,-88.2045,3744.98,
22/10/2024,16:08:24,3,LEFT,86,633,1425.0,144,639,495.0,-149.5571,-90.0,0.0,
22/10/2024,16:08:24,3,RIGHT,719,616,128.0,704,623,66.94027188471824,-76.8342,-93.6044,0.0,
22/10/2024,16:08:24,3,LEFT,148,593,191.5,159,598,481.7478593621356,-143.3736,-92.9375,0.0,
22/10/2024,16:08:24,3,RIGHT,804,582,1201.0,729,598,98.89893831583835,-66.3067,-100.1506,0.0,
22/10/2024,16:08:24,3,LEFT,75,583,1149.0,104,593,536.9739286036148,-146.3803,-93.0832,0.0,
22/10/2024,16:08:24,3,RIGHT,634,549,113.0,643,553,86.09297300012354,-90.7004,-105.2705,0.0,
22/10/2024,16:08:24,3,RIGHT,1072,537,2930.0,884,558,258.0426321366297,-44.195,-137.5858,0.0,
22/10/2024,16:08:24,3,LEFT,626,514,912.5,629,538,101.49384217774002,-91.6771,-107.066,0.0,
22/10/2024,16:08:24,1,LEFT,186,918,2096.0,209,879,492.44289008980525,-174.9539,-72.2331,323.13,
22/10/2024,16:08:24,1,LEFT,278,860,97.0,289,859,413.40053217188773,-164.8121,-71.7966,319.5,
22/10/2024,16:08:24,1,LEFT,220,862,308.5,234,859,460.89586676384937,-167.0953,-73.0977,318.71,
22/10/2024,16:08:24,1,LEFT,31,826,2481.0,84,789,574.913036902104,-167.7509,-80.2615,309.71,
22/10/2024,16:08:24,2,LEFT,413,745,2068.5,564,714,106.06601717798213,-136.6962,-79.2224,1007.5,
22/10/2024,16:08:24,2,LEFT,255,771,1464.0,294,824,391.47158262126766,-154.0349,-74.4314,758.71,
22/10/2024,16:08:24,2,LEFT,367,683,396.0,389,679,253.17977802344325,-134.6858,-85.9788,940.52,
22/10/2024,16:08:24,2,RIGHT,600,666,1783.5,644,649,11.180339887498949,-97.6075,-88.1759,3447.75,
22/10/2024,16:08:24,3,LEFT,95,633,1181.5,174,628,465.1300893298562,-149.1448,-90.8038,0.0,
22/10/2024,16:08:24,2,RIGHT,809,584,1241.5,729,603,96.93296652842108,-65.556,-98.9341,809.54,
22/10/2024,16:08:24,3,LEFT,543,556,157.0,559,558,113.84638773364749,-103.431,-101.4755,0.0,
22/10/2024,16:08:24,3,LEFT,422,558,126.0,429,563,223.32935319836486,-118.4798,-98.1756,0.0,
22/10/2024,16:08:24,3,RIGHT,633,551,338.5,643,558,81.09870529176159,-90.8446,-104.4208,0.0,
22/10/2024,16:08:25,1,LEFT,259,921,116.0,274,919,460.02717311045876,-174.4387,-67.7379,326.14,
22/10/2024,16:08:25,1,LEFT,171,916,1758.0,214,869,483.2442446630896,-174.8718,-72.8215,322.35,
22/10/2024,16:08:25,1,LEFT,49,822,2170.5,94,799,568.000880281008,-167.0196,-79.5085,310.07,
22/10/2024,16:08:25,1,LEFT,417,743,2201.0,564,714,106.06601717798213,-135.9177,-79.2224,301.26,
22/10/2024,16:08:25,2,LEFT,241,757,1690.0,284,794,387.36287896493127,-153.2051,-77.0489,748.6,
22/10/2024,16:08:25,2,LEFT,241,684,327.5,259,684,382.65519727294964,-145.4548,-86.3165,755.98,
22/10/2024,16:08:25,2,LEFT,358,681,582.5,384,679,258.11818998280614,-135.4107,-86.0137,922.33,
22/10/2024,16:08:25,3,LEFT,241,662,92.0,254,664,385.8108344772085,-143.3611,-87.9662,0.0,
22/10/2024,16:08:25,2,RIGHT,600,668,1419.0,649,654,18.027756377319946,-97.6593,-87.2208,3360.46,
22/10/2024,16:08:25,3,LEFT,76,632,1391.0,159,623,480.2665926337163,-149.9274,-91.1472,0.0,
22/10/2024,16:08:25,3,RIGHT,703,601,296.0,689,608,58.83026432033091,-79.8364,-96.5739,0.0,
22/10/2024,16:08:25,3,RIGHT,990,558,4206.0,719,598,89.89438247187641,-48.733,-99.7342,0.0,
22/10/2024,16:08:25,3,LEFT,605,528,2337.5,609,563,81.70679286326198,-94.521,-102.2852,0.0,
22/10/2024,16:08:25,3,LEFT,92,533,4432.5,234,608,406.184687057501,-142.154,-92.4518,0.0,
22/10/2024,16:08:26,1,LEFT,130,938,146.5,139,934,580.538543078752,-177.7498,-70.1912,322.44,
22/10/2024,16:08:26,1,LEFT,230,921,156.5,249,919,480.10415536631217,-174.8308,-68.4498,325.12,
22/10/2024,16:08:26,1,LEFT,159,907,1872.0,209,869,487.64741360946437,-173.9351,-72.9295,321.06,
22/10/2024,16:08:26,1,LEFT,37,816,1710.0,79,794,581.0550748423078,-166.7277,-79.9995,309.2,
22/10/2024,16:08:26,2,LEFT,326,758,3821.0,559,714,109.65856099730654,-147.4223,-79.3543,842.39,
22/10/2024,16:08:26,2,LEFT,238,689,138.5,249,694,393.8591118661596,-146.1454,-85.5642,752.87,
22/10/2024,16:08:26,2,LEFT,339,684,889.5,384,679,258.11818998280614,-137.5935,-86.0137,886.03,
22/10/2024,16:08:26,3,LEFT,244,662,233.0,269,664,370.84363281577316,-143.1533,-87.922,0.0,
22/10/2024,16:08:26,3,LEFT,76,631,1101.5,129,628,510.1186136576473,-149.8512,-90.7602,0.0,
22/10/2024,16:08:26,2,RIGHT,607,660,2403.0,654,649,18.027756377319946,-96.1291,-88.1159,4319.12,
22/10/2024,16:08:26,3,LEFT,285,607,232.5,299,608,341.4103103305464,-135.2438,-92.6933,0.0,
22/10/2024,16:08:26,3,LEFT,217,593,193.5,229,613,410.8235631022155,-139.1425,-92.0426,0.0,
22/10/2024,16:08:26,3,LEFT,513,558,412.0,539,558,128.68954891520912,-107.4844,-100.9413,0.0,
22/10/2024,16:08:26,3,LEFT,607,553,468.5,614,563,80.00624975587844,-94.5177,-102.4582,0.0,
22/10/2024,16:08:26,3,RIGHT,1006,557,4347.5,724,598,94.37160589923221,-47.5349,-99.9381,0.0,
22/10/2024,16:08:26,3,LEFT,8,530,241.5,19,533,628.9960254246445,-145.8514,-96.4406,0.0,
22/10/2024,16:08:26,3,LEFT,602,516,1450.0,614,538,104.04806581575652,-94.7851,-106.3625,0.0,
22/10/2024,16:08:26,3,LEFT,93,529,3432.5,194,583,448.50975463193663,-141.8428,-94.1922,0.0,
22/10/2024,16:08:26,1,LEFT,149,915,1586.0,189,869,505.3711507397311,-174.9849,-73.3486,321.35,
22/10/2024,16:08:26,1,LEFT,248,863,93.0,259,859,439.089968002003,-166.3437,-72.5294,319.39,
22/10/2024,16:08:26,2,LEFT,269,721,116.0,284,719,363.90245945857527,-147.3588,-83.231,782.37,
22/10/2024,16:08:26,2,LEFT,415,748,1869.0,564,714,106.06601717798213,-136.8476,-79.2224,1009.07,
22/10/2024,16:08:26,2,LEFT,344,683,924.0,384,684,258.940147524481,-137.0096,-85.5173,895.16,
22/10/2024,16:08:26,2,LEFT,210,744,2585.0,239,684,402.5232912515747,-153.4884,-86.4187,723.92,
22/10/2024,16:08:26,2,LEFT,307,668,257.0,324,664,315.9905061864992,-138.863,-87.7419,836.29,
22/10/2024,16:08:26,2,LEFT,238,663,423.5,264,659,375.53295461250804,-143.6595,-88.3493,752.92,
22/10/2024,16:08:26,3,LEFT,74,637,1101.5,124,628,515.1174623326218,-150.3973,-90.7557,0.0,
22/10/2024,16:08:26,2,RIGHT,609,658,2036.0,649,649,14.142135623730951,-95.7106,-88.1464,4670.31,
22/10/2024,16:08:26,3,LEFT,607,552,167.0,614,558,84.77027781009096,-94.5066,-103.2498,0.0,
22/10/2024,16:08:27,1,LEFT,142,939,387.0,169,939,557.584074378026,-177.8107,-69.1818,323.09,
22/10/2024,16:08:27,1,LEFT,182,906,1402.0,219,889,488.7739763939975,-173.5085,-71.3096,321.85,
22/10/2024,16:08:27,1,LEFT,100,773,101.5,109,769,545.7105459856901,-161.0563,-81.2944,307.84,
22/10/2024,16:08:27,2,LEFT,317,766,3874.5,559,714,109.65856099730654,-149.1935,-79.3543,827.37,
22/10/2024,16:08:27,2,LEFT,201,690,122.0,209,689,432.89721643826726,-148.5387,-86.1808,719.6,
22/10/2024,16:08:27,2,LEFT,343,684,697.0,374,679,268.00186566514793,-137.2103,-86.0818,893.16,
22/10/2024,16:08:27,2,LEFT,233,661,241.5,254,659,385.5191305240247,-143.8135,-88.3727,747.92,
22/10/2024,16:08:27,3,LEFT,60,633,1167.5,129,623,510.25091866649296,-150.694,-91.1057,0.0,
22/10/2024,16:08:27,2,RIGHT,611,657,1991.5,649,649,14.142135623730951,-95.3145,-88.1464,4995.14,
22/10/2024,16:08:27,3,LEFT,263,596,188.0,269,603,371.74722594795514,-136.0868,-92.991,0.0,
22/10/2024,16:08:27,3,RIGHT,793,582,1027.0,714,593,87.98295289429652,-67.7272,-100.6764,0.0,
22/10/2024,16:08:27,3,LEFT,136,584,2571.0,229,598,412.0449004659565,-143.3678,-93.219,0.0,
22/10/2024,16:08:27,1,LEFT,202,921,136.0,219,919,504.7771785649585,-175.1604,-69.2488,324.06,
22/10/2024,16:08:27,1,LEFT,153,921,635.0,159,889,541.2023651093923,-175.6464,-72.6256,322.04,
22/10/2024,16:08:27,1,LEFT,199,895,453.5,219,889,488.7739763939975,-171.8517,-71.3096,321.41,
22/10/2024,16:08:27,1,LEFT,332,770,4048.5,559,714,109.65856099730654,-148.5176,-79.3543,308.55,
22/10/2024,16:08:27,2,LEFT,327,676,946.0,364,679,277.89386463180506,-137.8913,-86.1475,866.74,
22/10/2024,16:08:27,3,LEFT,253,669,287.5,264,664,375.8324094593227,-143.1776,-87.9369,0.0,
22/10/2024,16:08:27,3,LEFT,40,657,182.0,54,654,585.1922760939348,-153.3203,-89.0494,0.0,
22/10/2024,16:08:27,3,LEFT,244,629,141.5,254,633,385.0467504083108,-140.2087,-90.4883,0.0,
22/10/2024,16:08:27,2,RIGHT,611,655,1701.0,639,649,10.0,-95.2797,-88.2045,5161.86,
22/10/2024,16:08:27,3,LEFT,283,607,302.5,299,608,341.4103103305464,-135.4052,-92.6933,0.0,
22/10/2024,16:08:27,3,LEFT,113,574,2210.0,189,608,451.06651394223445,-143.8691,-92.3085,0.0,
22/10/2024,16:08:27,3,RIGHT,974,546,4423.0,694,593,71.7007670809734,-50.8852,-99.8841,0.0,
22/10/2024,16:08:28,1,LEFT,160,916,673.0,174,899,532.7522876534647,-174.989,-71.6528,321.9,
22/10/2024,16:08:28,1,LEFT,321,769,4463.0,559,714,109.65856099730654,-149.2753,-79.3543,308.73,
22/10/2024,16:08:28,2,LEFT,319,712,1008.5,359,709,288.61739379323626,-142.4487,-83.3346,847.83,
22/10/2024,16:08:28,2,LEFT,302,681,873.0,359,684,283.59301824974466,-140.5812,-85.7037,828.34,
22/10/2024,16:08:28,3,LEFT,37,650,743.5,69,654,570.1973342624464,-152.9044,-89.0333,0.0,
22/10/2024,16:08:28,2,RIGHT,610,657,607.5,639,649,10.0,-95.5032,-88.2045,4866.63,
22/10/2024,16:08:28,3,RIGHT,701,613,268.5,679,623,43.08131845707603,-79.8121,-93.2822,0.0,
22/10/2024,16:08:28,3,LEFT,274,621,555.0,304,613,336.0074403938103,-137.2841,-92.2766,0.0,
22/10/2024,16:08:28,3,RIGHT,785,575,1486.5,699,593,75.6042326857432,-69.1331,-100.0711,0.0,
22/10/2024,16:08:28,3,LEFT,70,578,1489.0,114,608,525.9144417108167,-146.2635,-92.1035,0.0,
22/10/2024,16:08:28,3,RIGHT,1056,526,3175.0,854,553,231.56208670678367,-46.0122,-129.5881,0.0,
22/10/2024,16:08:29,1,LEFT,153,924,725.5,174,914,540.2314318882233,-175.9982,-70.6709,322.3,
22/10/2024,16:08:29,1,LEFT,251,797,2259.0,399,759,268.32815729997475,-157.4641,-77.8842,312.41,
22/10/2024,16:08:29,1,LEFT,444,752,312.0,484,749,190.06577808748213,-133.4287,-76.9348,299.95,
22/10/2024,16:08:29,1,LEFT,162,762,404.5,174,749,477.83365306349026,-157.6622,-82.0132,308.2,
22/10/2024,16:08:29,2,LEFT,304,716,1293.5,349,709,298.328677803526,-144.1561,-83.4431,825.82,
22/10/2024,16:08:29,2,LEFT,540,706,874.5,574,679,76.32168761236873,-111.4477,-84.0531,1733.97,
22/10/2024,16:08:29,2,LEFT,256,685,171.5,264,679,377.12729946266154,-144.519,-86.7013,771.54,
22/10/2024,16:08:29,2,LEFT,598,665,373.0,634,659,20.615528128088304,-97.9658,-86.4677,3829.85,
22/10/2024,16:08:29,3,LEFT,74,661,196.0,99,659,540.3702434442519,-152.2707,-88.6662,0.0,
22/10/2024,16:08:29,3,LEFT,287,653,126.0,294,649,345.14489710844634,-139.0918,-89.1372,0.0,
22/10/2024,16:08:29,3,LEFT,267,624,488.0,289,628,350.1728144787942,-138.0809,-90.942,0.0,
22/10/2024,16:08:29,3,RIGHT,676,628,539.5,649,644,11.180339887498949,-83.6026,-89.073,0.0,
22/10/2024,16:08:29,3,LEFT,120,601,1008.0,174,623,465.2751873891407,-145.4774,-91.1691,0.0,
22/10/2024,16:08:29,3,LEFT,38,545,876.0,59,573,583.7430941775672,-145.5036,-94.1988,0.0,
22/10/2024,16:08:29,3,RIGHT,959,542,4658.5,689,593,67.94115100585212,-52.4314,-99.7039,0.0,
22/10/2024,16:08:29,3,LEFT,594,525,2153.0,619,553,88.29496021857646,-95.9332,-104.2349,0.0,
